type	pre-condition	post-condition	confidence	SDC
Pattern	"98 % of values match pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.9612177538078797	(('pattern', 1, '125 482', '^[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.98), ('pattern', 0), 2.829871898176648, 0.03878224619212032, (16, 648, 297735, 0))
Embedding	"80 % column values have their Glove embedding distance to ""march"" < 6.0"	"values whose Glove embedding distance to ""march"" > 8.0"	0.9610580242981758	(('embed', 1, 'march', 0.8, 6.0), ('embed', 8.0), 1.4581975628689854, 0.03894197570182423, (44, 1464, 182391, 114500))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""chicago"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""chicago"" > 1.35"	0.9609227571656854	(('sbert', 1, 'chicago', 0.8, 1.2000000000000002), ('sbert', 1.35), 1.5332679949217838, 0.03907724283431457, (67, 2100, 194143, 102089))
Pattern	"99 % of values match pattern ""^[a-zA-Z]+[\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+[\+\-\d\.,]+$"""	0.9609078658662547	(('pattern', 1, 'n7', '^[a-zA-Z]+[\\+\\-\\d\\.,]+$', 0.99), ('pattern', 0), 2.7732359175930545, 0.0390921341337454, (157, 4524, 293718, 0))
CTA	"80 % column values have their Doduo ""team""-classifier scores >= 4"	"values whose Doduo ""team""-classifier scores <= -1"""	0.9608478958271083	(('doduo', 'team', 0.8, 4), ('doduo', -1), 1.6379682806619456, 0.03915210417289167, (77, 2370, 208833, 87119))
Embedding	"80 % column values have their Glove embedding distance to ""brown"" < 4.5"	"values whose Glove embedding distance to ""brown"" > 6.0"	0.9608423235490162	(('embed', 1, 'brown', 0.8, 4.5), ('embed', 6.0), 2.3624135801195774, 0.03915767645098377, (7, 357, 279726, 18309))
Embedding	"80 % column values have their Glove embedding distance to ""sometimes"" < 5.0"	"values whose Glove embedding distance to ""sometimes"" > 9.5"	0.9608286717783455	(('embed', 1, 'sometimes', 0.8, 5.0), ('embed', 9.5), 1.4162061985492258, 0.03917132822165446, (13, 549, 171287, 126550))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""canada"" < 1.0"	"values whose Sentence-BERT embedding distance to ""canada"" > 1.25"	0.960680858429424	(('sbert', 1, 'canada', 0.8, 1.0), ('sbert', 1.25), 2.639668071210157, 0.03931914157057606, (5, 288, 293837, 4269))
CTA	"80 % column values have their Doduo ""category""-classifier scores >= 4"	"values whose Doduo ""category""-classifier scores <= -1"""	0.9606447278802995	(('doduo', 'category', 0.8, 4), ('doduo', -1), 1.458543491623255, 0.039355272119700455, (43, 1420, 182652, 114284))
Embedding	"80 % column values have their Glove embedding distance to ""white"" < 6.0"	"values whose Glove embedding distance to ""white"" > 11.0"	0.9605999474348077	(('embed', 1, 'white', 0.8, 6.0), ('embed', 11.0), 1.3743209722584857, 0.0394000525651923, (56, 1780, 171117, 125446))
Embedding	"80 % column values have their Glove embedding distance to ""white"" < 6.0"	"values whose Glove embedding distance to ""white"" > 12.0"	0.9605999474348077	(('embed', 1, 'white', 0.8, 6.0), ('embed', 12.0), 1.3742322433044114, 0.0394000525651923, (56, 1780, 171104, 125459))
Embedding	"80 % column values have their Glove embedding distance to ""australia"" < 6.0"	"values whose Glove embedding distance to ""australia"" > 8.0"	0.9605635761517898	(('embed', 1, 'australia', 0.8, 6.0), ('embed', 8.0), 1.4483573416615505, 0.039436423848210174, (51, 1640, 181693, 115015))
Embedding	"80 % column values have their Glove embedding distance to ""blocked"" < 5.5"	"values whose Glove embedding distance to ""blocked"" > 12.0"	0.9605312712815144	(('embed', 1, 'blocked', 0.8, 5.5), ('embed', 12.0), 1.408732283273507, 0.039468728718485654, (15, 606, 171144, 126634))
Embedding	"80 % column values have their Glove embedding distance to ""blocked"" < 5.5"	"values whose Glove embedding distance to ""blocked"" > 10.5"	0.9605312712815144	(('embed', 1, 'blocked', 0.8, 5.5), ('embed', 10.5), 1.4088953106702249, 0.039468728718485654, (15, 606, 171168, 126610))
Pattern	"97 % of values match pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+$"""	0.9605238752635414	(('pattern', 1, '99/08/27', '^[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+$', 0.97), ('pattern', 0), 2.7862551934215127, 0.039476124736458576, (67, 2078, 296254, 0))
Embedding	"80 % column values have their Glove embedding distance to ""saturday"" < 6.0"	"values whose Glove embedding distance to ""saturday"" > 8.0"	0.9604069046505799	(('embed', 1, 'saturday', 0.8, 6.0), ('embed', 8.0), 1.8514133803622306, 0.03959309534942017, (54, 1716, 235903, 60726))
Embedding	"80 % column values have their Glove embedding distance to ""mississippi"" < 5.0"	"values whose Glove embedding distance to ""mississippi"" > 7.0"	0.9602513910609407	(('embed', 1, 'mississippi', 0.8, 5.0), ('embed', 7.0), 2.0816472591934043, 0.039748608939059245, (8, 384, 255637, 42370))
Embedding	"80 % column values have their Glove embedding distance to ""miles"" < 7.0"	"values whose Glove embedding distance to ""miles"" > 11.0"	0.9602275817715036	(('embed', 1, 'miles', 0.8, 7.0), ('embed', 11.0), 1.3642201742566313, 0.039772418228496385, (142, 4052, 171053, 123152))
Embedding	"80 % column values have their Glove embedding distance to ""unknown"" < 5.5"	"values whose Glove embedding distance to ""unknown"" > 11.0"	0.9602018554824059	(('embed', 1, 'unknown', 0.8, 5.5), ('embed', 11.0), 1.3866764613988471, 0.03979814451759416, (29, 1010, 171132, 126228))
Embedding	"80 % column values have their Glove embedding distance to ""europe"" < 4.5"	"values whose Glove embedding distance to ""europe"" > 7.0"	0.9600963092363004	(('embed', 1, 'europe', 0.8, 4.5), ('embed', 7.0), 2.1913983306022202, 0.03990369076369965, (1, 137, 255177, 43084))
Embedding	"80 % column values have their Glove embedding distance to ""asia"" < 5.5"	"values whose Glove embedding distance to ""asia"" > 7.5"	0.9595951953053343	(('embed', 1, 'asia', 0.8, 5.5), ('embed', 7.5), 2.0014118876132314, 0.040404804694665716, (5, 280, 244660, 53454))
Pattern	"98 % of values match pattern ""^[a-zA-Z]+[\+\-\d\.,]+[a-zA-Z]+[\+\-\d\.,]+[a-zA-Z]+[\+\-\d\.,]+[a-zA-Z]+[\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+[\+\-\d\.,]+[a-zA-Z]+[\+\-\d\.,]+[a-zA-Z]+[\+\-\d\.,]+[a-zA-Z]+[\+\-\d\.,]+$"""	0.9594945677846008	(('pattern', 1, 'ce01issp-sp001-10-paradj000', '^[a-zA-Z]+[\\+\\-\\d\\.,]+[a-zA-Z]+[\\+\\-\\d\\.,]+[a-zA-Z]+[\\+\\-\\d\\.,]+[a-zA-Z]+[\\+\\-\\d\\.,]+$', 0.98), ('pattern', 0), 3.141592653589793, 0.04050543221539915, (0, 91, 298308, 0))
Embedding	"80 % column values have their Glove embedding distance to ""hungary"" < 5.0"	"values whose Glove embedding distance to ""hungary"" > 6.5"	0.9594945677846008	(('embed', 1, 'hungary', 0.8, 5.0), ('embed', 6.5), 2.8314968170662387, 0.04050543221539915, (0, 91, 291194, 7114))
Embedding	"80 % column values have their Glove embedding distance to ""wednesday"" < 6.0"	"values whose Glove embedding distance to ""wednesday"" > 8.0"	0.9594156776737961	(('embed', 1, 'wednesday', 0.8, 6.0), ('embed', 8.0), 1.8695706611757756, 0.040584322326203924, (49, 1538, 238460, 58352))
Embedding	"80 % column values have their Glove embedding distance to ""white"" < 6.0"	"values whose Glove embedding distance to ""white"" > 9.0"	0.9593796002137341	(('embed', 1, 'white', 0.8, 6.0), ('embed', 9.0), 1.3783616768655964, 0.04062039978626582, (58, 1778, 172628, 123935))
Embedding	"80 % column values have their Glove embedding distance to ""turkey"" < 5.5"	"values whose Glove embedding distance to ""turkey"" > 7.5"	0.9593505134590969	(('embed', 1, 'turkey', 0.8, 5.5), ('embed', 7.5), 2.045783342230433, 0.040649486540903015, (11, 468, 253640, 44280))
Embedding	"80 % column values have their Glove embedding distance to ""africa"" < 5.5"	"values whose Glove embedding distance to ""africa"" > 10.0"	0.9592500503998086	(('embed', 1, 'africa', 0.8, 5.5), ('embed', 10.0), 1.41148795744152, 0.040749949600191404, (13, 527, 171519, 126340))
Embedding	"80 % column values have their Glove embedding distance to ""africa"" < 5.5"	"values whose Glove embedding distance to ""africa"" > 12.0"	0.9592500503998086	(('embed', 1, 'africa', 0.8, 5.5), ('embed', 12.0), 1.4089681702848313, 0.040749949600191404, (13, 527, 171148, 126711))
Embedding	"80 % column values have their Glove embedding distance to ""europe"" < 5.5"	"values whose Glove embedding distance to ""europe"" > 8.0"	0.959061363511106	(('embed', 1, 'europe', 0.8, 5.5), ('embed', 8.0), 1.441636286455242, 0.04093863648889396, (40, 1282, 181028, 116049))
Embedding	"80 % column values have their Glove embedding distance to ""parks"" < 6.0"	"values whose Glove embedding distance to ""parks"" > 12.0"	0.9589974959478249	(('embed', 1, 'parks', 0.8, 6.0), ('embed', 12.0), 1.3653438372968236, 0.04100250405217515, (61, 1840, 171100, 125398))
Embedding	"80 % column values have their Glove embedding distance to ""may"" < 5.0"	"values whose Glove embedding distance to ""may"" > 9.0"	0.9588662235916992	(('embed', 1, 'may', 0.8, 5.0), ('embed', 9.0), 1.3929618822234728, 0.04113377640830089, (22, 781, 171731, 125865))
Embedding	"80 % column values have their Glove embedding distance to ""sweden"" < 6.0"	"values whose Glove embedding distance to ""sweden"" > 10.0"	0.9584692056190213	(('embed', 1, 'sweden', 0.8, 6.0), ('embed', 10.0), 1.3825277126152637, 0.041530794380978744, (28, 939, 171487, 125945))
Pattern	"99 % of values match pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	0.9582092510187161	(('pattern', 1, 'eur 8', '^[a-zA-Z]+ [\\+\\-\\d\\.,]+$', 0.99), ('pattern', 0), 2.8419619026512213, 0.04179074898128389, (9, 395, 297995, 0))
Embedding	"80 % column values have their Glove embedding distance to ""indiana"" < 4.5"	"values whose Glove embedding distance to ""indiana"" > 7.0"	0.9579970939519051	(('embed', 1, 'indiana', 0.8, 4.5), ('embed', 7.0), 2.0114436583560673, 0.042002906048094854, (7, 332, 248307, 49753))
Pattern	"97 % of values match pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.9576838270723426	(('pattern', 1, '125 482', '^[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.97), ('pattern', 0), 2.8112952987605393, 0.04231617292765741, (18, 648, 297733, 0))
Embedding	"80 % column values have their Glove embedding distance to ""new"" < 5.5"	"values whose Glove embedding distance to ""new"" > 12.0"	0.9575243260555034	(('embed', 1, 'new', 0.8, 5.5), ('embed', 12.0), 1.3540297360385323, 0.04247567394449656, (84, 2353, 171077, 124885))
Embedding	"80 % column values have their Glove embedding distance to ""new"" < 5.5"	"values whose Glove embedding distance to ""new"" > 10.5"	0.9575243260555034	(('embed', 1, 'new', 0.8, 5.5), ('embed', 10.5), 1.3540639434511397, 0.04247567394449656, (84, 2353, 171082, 124880))
Embedding	"80 % column values have their Glove embedding distance to ""may"" < 5.0"	"values whose Glove embedding distance to ""may"" > 8.0"	0.9573868484292092	(('embed', 1, 'may', 0.8, 5.0), ('embed', 8.0), 1.412273866696325, 0.04261315157079083, (23, 780, 175671, 121925))
Embedding	"80 % column values have their Glove embedding distance to ""ma"" < 6.0"	"values whose Glove embedding distance to ""ma"" > 12.0"	0.9571743687962088	(('embed', 1, 'ma', 0.8, 6.0), ('embed', 12.0), 1.3886590910153114, 0.042825631203791265, (18, 640, 171144, 126597))
Embedding	"80 % column values have their Glove embedding distance to ""ma"" < 6.0"	"values whose Glove embedding distance to ""ma"" > 8.5"	0.9571743687962088	(('embed', 1, 'ma', 0.8, 6.0), ('embed', 8.5), 1.3951503243688155, 0.042825631203791265, (18, 640, 172099, 125642))
Embedding	"80 % column values have their Glove embedding distance to ""spain"" < 5.5"	"values whose Glove embedding distance to ""spain"" > 8.5"	0.957055295377321	(('embed', 1, 'spain', 0.8, 5.5), ('embed', 8.5), 1.4535015779416567, 0.04294470462267892, (9, 384, 176636, 121370))
Embedding	"80 % column values have their Glove embedding distance to ""spain"" < 5.5"	"values whose Glove embedding distance to ""spain"" > 10.5"	0.957055295377321	(('embed', 1, 'spain', 0.8, 5.5), ('embed', 10.5), 1.4181045440645912, 0.04294470462267892, (9, 384, 171437, 126569))
Embedding	"80 % column values have their Glove embedding distance to ""spanish"" < 6.0"	"values whose Glove embedding distance to ""spanish"" > 8.5"	0.9569919327843339	(('embed', 1, 'spanish', 0.8, 6.0), ('embed', 8.5), 1.4491222242843125, 0.04300806721566609, (12, 470, 177854, 120063))
Embedding	"80 % column values have their Glove embedding distance to ""spanish"" < 6.0"	"values whose Glove embedding distance to ""spanish"" > 11.5"	0.9569919327843339	(('embed', 1, 'spanish', 0.8, 6.0), ('embed', 11.5), 1.403428604450006, 0.04300806721566609, (12, 470, 171149, 126768))
Embedding	"80 % column values have their Glove embedding distance to ""brazil"" < 5.5"	"values whose Glove embedding distance to ""brazil"" > 10.5"	0.9569817905005547	(('embed', 1, 'brazil', 0.8, 5.5), ('embed', 10.5), 1.3925155218648522, 0.04301820949944539, (16, 582, 171202, 126599))
Embedding	"80 % column values have their Glove embedding distance to ""other"" < 5.5"	"values whose Glove embedding distance to ""other"" > 12.0"	0.9568788638008283	(('embed', 1, 'other', 0.8, 5.5), ('embed', 12.0), 1.361979403184399, 0.043121136199171656, (44, 1317, 171118, 125920))
Embedding	"80 % column values have their Glove embedding distance to ""poor"" < 5.5"	"values whose Glove embedding distance to ""poor"" > 10.5"	0.9568220980692022	(('embed', 1, 'poor', 0.8, 5.5), ('embed', 10.5), 1.3640476183305683, 0.04317790193079782, (40, 1213, 171146, 126000))
Embedding	"80 % column values have their Glove embedding distance to ""black"" < 6.0"	"values whose Glove embedding distance to ""black"" > 11.5"	0.9567440540980515	(('embed', 1, 'black', 0.8, 6.0), ('embed', 11.5), 1.3528351165607937, 0.04325594590194847, (70, 1964, 171092, 125273))
Embedding	"80 % column values have their Glove embedding distance to ""kent"" < 5.5"	"values whose Glove embedding distance to ""kent"" > 10.0"	0.9566286421467776	(('embed', 1, 'kent', 0.8, 5.5), ('embed', 10.0), 1.3596157515373928, 0.04337135785322245, (47, 1385, 171137, 125830))
Embedding	"80 % column values have their Glove embedding distance to ""kent"" < 5.5"	"values whose Glove embedding distance to ""kent"" > 9.0"	0.9566286421467776	(('embed', 1, 'kent', 0.8, 5.5), ('embed', 9.0), 1.3653970855301645, 0.04337135785322245, (47, 1385, 171985, 124982))
Embedding	"80 % column values have their Glove embedding distance to ""other"" < 5.5"	"values whose Glove embedding distance to ""other"" > 9.0"	0.9560450138484294	(('embed', 1, 'other', 0.8, 5.5), ('embed', 9.0), 1.3628637600900286, 0.043954986151570605, (45, 1316, 171854, 125184))
Embedding	"80 % column values have their Glove embedding distance to ""hp"" < 6.5"	"values whose Glove embedding distance to ""hp"" > 11.5"	0.9558192478467353	(('embed', 1, 'hp', 0.8, 6.5), ('embed', 11.5), 1.3568655418242708, 0.04418075215326462, (45, 1309, 171118, 125927))
Embedding	"80 % column values have their Glove embedding distance to ""hp"" < 6.5"	"values whose Glove embedding distance to ""hp"" > 10.0"	0.9558192478467353	(('embed', 1, 'hp', 0.8, 6.5), ('embed', 10.0), 1.3570699135501578, 0.04418075215326462, (45, 1309, 171148, 125897))
Embedding	"80 % column values have their Glove embedding distance to ""tallahassee"" < 5.5"	"values whose Glove embedding distance to ""tallahassee"" > 11.5"	0.9557418629949381	(('embed', 1, 'tallahassee', 0.8, 5.5), ('embed', 11.5), 1.381022329496885, 0.044258137005061815, (19, 645, 171140, 126595))
Embedding	"80 % column values have their Glove embedding distance to ""pa"" < 6.0"	"values whose Glove embedding distance to ""pa"" > 11.0"	0.9556796116697709	(('embed', 1, 'pa', 0.8, 6.0), ('embed', 11.0), 1.345334697121909, 0.04432038833022915, (85, 2275, 171078, 124961))
Pattern	"99 % of values match pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.9555756933945477	(('pattern', 1, '82 - 102', '^[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.99), ('pattern', 0), 2.8753173763048503, 0.0444243066054523, (4, 223, 298172, 0))
Embedding	"80 % column values have their Glove embedding distance to ""short"" < 5.5"	"values whose Glove embedding distance to ""short"" > 10.5"	0.9555515972147729	(('embed', 1, 'short', 0.8, 5.5), ('embed', 10.5), 1.347988853479463, 0.04444840278522713, (68, 1861, 171111, 125359))
Pattern	"80 % of values match pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+:[\+\-\d\.,]+:[\+\-\d\.,]+ [a-zA-Z]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+:[\+\-\d\.,]+:[\+\-\d\.,]+ [a-zA-Z]+$"""	0.9550280920086621	(('pattern', 1, '2014-01-01 08:01:30 pst', '^[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+:[\\+\\-\\d\\.,]+:[\\+\\-\\d\\.,]+ [a-zA-Z]+$', 0.8), ('pattern', 0), 2.960272879188303, 0.04497190799133792, (1, 121, 298277, 0))
Embedding	"80 % column values have their Glove embedding distance to ""washington"" < 5.0"	"values whose Glove embedding distance to ""washington"" > 6.5"	0.9549767455636424	(('embed', 1, 'washington', 0.8, 5.0), ('embed', 6.5), 2.1613445569399286, 0.045023254436357574, (14, 502, 267574, 30309))
CTA	"90 % column values have their Sherlock ""state""-classifier scores >= 0.1"	"values whose Sherlock ""state""-classifier scores <= 0.005"	0.9547468035530362	(('cta', 'state', 0.9, 0.1), ('cta', 0.005), 2.777948027398949, 0.045253196446963774, (2, 155, 296836, 1406))
Pattern	"95 % of values match pattern ""^[\+\-\d\.,]+:[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+:[\+\-\d\.,]+$"""	0.9537520582378413	(('pattern', 1, '2019010248:17', '^[\\+\\-\\d\\.,]+:[\\+\\-\\d\\.,]+$', 0.95), ('pattern', 0), 2.759029455631326, 0.04624794176215871, (60, 1600, 296739, 0))
Function	"99 % of values return True on function ""validate_email"" in Dataprep"	"values that return False on function ""validate_email"" in Dataprep"	0.953723863346526	(('pyfunc', 'email', 0.99), ('pyfunc', 'email'), 2.788445527564373, 0.04627613665347395, (22, 691, 297686, 0))
Pattern	"97 % of values match pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+ [\+\-\d\.,]+:[\+\-\d\.,]+:[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+ [\+\-\d\.,]+:[\+\-\d\.,]+:[\+\-\d\.,]+$"""	0.9537206165130592	(('pattern', 1, '05/05/2023 11:18:32.563063', '^[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+:[\\+\\-\\d\\.,]+:[\\+\\-\\d\\.,]+$', 0.97), ('pattern', 0), 2.8467040796390775, 0.04627938348694083, (6, 272, 298121, 0))
Pattern	"98 % of values match pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+ [\+\-\d\.,]+:[\+\-\d\.,]+:[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+ [\+\-\d\.,]+:[\+\-\d\.,]+:[\+\-\d\.,]+$"""	0.9537206165130592	(('pattern', 1, '05/05/2023 11:18:32.563063', '^[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+:[\\+\\-\\d\\.,]+:[\\+\\-\\d\\.,]+$', 0.98), ('pattern', 0), 2.8467040796390775, 0.04627938348694083, (6, 272, 298121, 0))
Embedding	"80 % column values have their Glove embedding distance to ""washington"" < 6.0"	"values whose Glove embedding distance to ""washington"" > 11.5"	0.9535960238115808	(('embed', 1, 'washington', 0.8, 6.0), ('embed', 11.5), 1.3346458600987292, 0.04640397618841913, (94, 2373, 171068, 124864))
Embedding	"80 % column values have their Glove embedding distance to ""washington"" < 6.0"	"values whose Glove embedding distance to ""washington"" > 10.5"	0.9535960238115808	(('embed', 1, 'washington', 0.8, 6.0), ('embed', 10.5), 1.334673229035114, 0.04640397618841913, (94, 2373, 171072, 124860))
Pattern	"99 % of values match pattern ""^[a-zA-Z]+_[\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+_[\+\-\d\.,]+$"""	0.953557889531533	(('pattern', 1, 'g_4', '^[a-zA-Z]+_[\\+\\-\\d\\.,]+$', 0.99), ('pattern', 0), 2.8253582727741655, 0.04644211046846707, (9, 354, 298036, 0))
Embedding	"80 % column values have their Glove embedding distance to ""southampton"" < 5.0"	"values whose Glove embedding distance to ""southampton"" > 7.0"	0.9532979828928706	(('embed', 1, 'southampton', 0.8, 5.0), ('embed', 7.0), 2.2550478811389767, 0.04670201710712938, (2, 150, 267238, 31009))
Embedding	"80 % column values have their Glove embedding distance to ""ce"" < 6.5"	"values whose Glove embedding distance to ""ce"" > 11.0"	0.9530468441328398	(('embed', 1, 'ce', 0.8, 6.5), ('embed', 11.0), 1.33937373838158, 0.04695315586716023, (59, 1552, 171112, 125676))
Embedding	"80 % column values have their Glove embedding distance to ""ce"" < 6.5"	"values whose Glove embedding distance to ""ce"" > 11.5"	0.9530468441328398	(('embed', 1, 'ce', 0.8, 6.5), ('embed', 11.5), 1.339312365850202, 0.04695315586716023, (59, 1552, 171103, 125685))
Embedding	"80 % column values have their Glove embedding distance to ""blue"" < 4.5"	"values whose Glove embedding distance to ""blue"" > 7.5"	0.952382104532502	(('embed', 1, 'blue', 0.8, 4.5), ('embed', 7.5), 2.0479727166229935, 0.047617895467497895, (1, 114, 241048, 57236))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""blue"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""blue"" > 1.3"	0.9515381511459247	(('sbert', 1, 'blue', 0.8, 1.2000000000000002), ('sbert', 1.3), 1.626513382402493, 0.048461848854075354, (108, 2570, 213517, 82204))
Pattern	"99 % of values match pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+ [\+\-\d\.,]+:[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+ [\+\-\d\.,]+:[\+\-\d\.,]+$"""	0.9515149392077952	(('pattern', 1, '23/05/2011 13:52', '^[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+:[\\+\\-\\d\\.,]+$', 0.99), ('pattern', 0), 2.8312154405332124, 0.04848506079220478, (7, 286, 298106, 0))
Embedding	"80 % column values have their Glove embedding distance to ""education"" < 5.5"	"values whose Glove embedding distance to ""education"" > 7.5"	0.9512744540953	(('embed', 1, 'education', 0.8, 5.5), ('embed', 7.5), 2.3550719777779885, 0.04872554590470005, (0, 75, 254517, 43807))
Embedding	"80 % column values have their Glove embedding distance to ""spain"" < 5.5"	"values whose Glove embedding distance to ""spain"" > 7.5"	0.9505812594361365	(('embed', 1, 'spain', 0.8, 5.5), ('embed', 7.5), 1.5464686554195264, 0.04941874056386348, (11, 382, 194721, 103285))
CTA	"80 % column values have their Doduo ""state""-classifier scores >= 4.5"	"values whose Doduo ""state""-classifier scores <= -1"""	0.9505442207880529	(('doduo', 'state', 0.8, 4.5), ('doduo', -1), 1.8507731808974761, 0.04945577921194709, (27, 760, 239166, 58446))
Embedding	"80 % column values have their Glove embedding distance to ""na"" < 6.5"	"values whose Glove embedding distance to ""na"" > 9.0"	0.9498533598765819	(('embed', 1, 'na', 0.8, 6.5), ('embed', 9.0), 1.3158091358247443, 0.05014664012341802, (134, 3017, 171206, 124042))
Embedding	"80 % column values have their Glove embedding distance to ""blue"" < 5.0"	"values whose Glove embedding distance to ""blue"" > 7.5"	0.9496953644770505	(('embed', 1, 'blue', 0.8, 5.0), ('embed', 7.5), 1.9694261751180107, 0.050304635522949497, (3, 168, 241046, 57182))
Embedding	"80 % column values have their Glove embedding distance to ""fra"" < 7.0"	"values whose Glove embedding distance to ""fra"" > 11.5"	0.9495321475862856	(('embed', 1, 'fra', 0.8, 7.0), ('embed', 11.5), 1.3179133325100842, 0.05046785241371447, (86, 2007, 171077, 125229))
Embedding	"80 % column values have their Glove embedding distance to ""age"" < 6.0"	"values whose Glove embedding distance to ""age"" > 11.5"	0.9495168731673104	(('embed', 1, 'age', 0.8, 6.0), ('embed', 11.5), 1.3294110856348085, 0.05048312683268967, (47, 1182, 171122, 126048))
Pattern	"95 % of values match pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.949090695526552	(('pattern', 1, '125 482', '^[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.95), ('pattern', 0), 2.769161926026579, 0.05090930447344804, (23, 648, 297728, 0))
CTA	"80 % column values have their Sherlock ""description""-classifier scores >= 0.2"	"values whose Sherlock ""description""-classifier scores <= 0"	0.9489636684006758	(('cta', 'description', 0.8, 0.2), ('cta', 0), 2.0860821146079744, 0.05103633159932422, (4, 193, 256189, 42013))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""france"" < 1.0"	"values whose Sentence-BERT embedding distance to ""france"" > 1.2750000000000001"	0.9489154185434518	(('sbert', 1, 'france', 0.8, 1.0), ('sbert', 1.2750000000000001), 2.3703590407140696, 0.051084581456548164, (11, 369, 284498, 13521))
CTA	"80 % column values have their Sherlock ""description""-classifier scores >= 0.25"	"values whose Sherlock ""description""-classifier scores <= 0"	0.9488198608200019	(('cta', 'description', 0.8, 0.25), ('cta', 0), 2.103750081297413, 0.05118013917999807, (3, 165, 256190, 42041))
Embedding	"80 % column values have their Glove embedding distance to ""wednesday"" < 4.5"	"values whose Glove embedding distance to ""wednesday"" > 6.5"	0.9486702582520951	(('embed', 1, 'wednesday', 0.8, 4.5), ('embed', 6.5), 2.5317801900529684, 0.05132974174790491, (0, 71, 271442, 26886))
Embedding	"80 % column values have their Glove embedding distance to ""event"" < 6.5"	"values whose Glove embedding distance to ""event"" > 11.5"	0.9486349266494055	(('embed', 1, 'event', 0.8, 6.5), ('embed', 11.5), 1.3082328266167844, 0.05136507335059449, (158, 3422, 171004, 123815))
Embedding	"80 % column values have their Glove embedding distance to ""event"" < 6.5"	"values whose Glove embedding distance to ""event"" > 11.0"	0.9486349266494055	(('embed', 1, 'event', 0.8, 6.5), ('embed', 11.0), 1.3082809338044032, 0.05136507335059449, (158, 3422, 171011, 123808))
